n	cost	search-status	sequence
5982	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 4, -1, << 1]
5983	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 5, -1]
5984	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 5]
5985	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 5, +1]
5986	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 4, +1, << 1]
5987	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 4, +1, << 1, +1]
5988	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 3, +1, << 2]
5989	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 3, +1, << 2, +1]
5990	13	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
5991	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 3, -1]
5992	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 3]
5993	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 3, +1]
5994	13	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
5995	14	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
5996	13	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
5997	14	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
5998	9	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 3, -1, << 1]
5999	8	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 4, -1]
6000	7	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 4]
6001	8	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 4, +1]
6002	9	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 3, +1, << 1]
6003	10	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 3, +1, << 1, +1]
6004	9	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 2, +1, << 2]
6005	10	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 2, +1, << 2, +1]
6006	11	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 2, +1, << 1, +1, << 1]
6007	8	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 3, -1]
6008	7	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 3]
6009	8	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 3, +1]
6010	9	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 2, +1, << 1]
6011	10	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 2, +1, << 1, +1]
6012	7	upper-bound	[<< 1, +1, << 4, -1, << 5, -1, << 2]
6013	8	upper-bound	[<< 1, +1, << 4, -1, << 5, -1, << 2, +1]
6014	7	upper-bound	[<< 1, +1, << 4, -1, << 6, -1, << 1]
6015	6	upper-bound	[<< 1, +1, << 4, -1, << 7, -1]
6016	5	upper-bound	[<< 1, +1, << 4, -1, << 7]
6017	6	upper-bound	[<< 1, +1, << 4, -1, << 7, +1]
6018	7	upper-bound	[<< 1, +1, << 4, -1, << 6, +1, << 1]
6019	8	upper-bound	[<< 1, +1, << 4, -1, << 6, +1, << 1, +1]
6020	7	upper-bound	[<< 1, +1, << 4, -1, << 5, +1, << 2]
6021	8	upper-bound	[<< 1, +1, << 4, -1, << 5, +1, << 2, +1]
6022	9	upper-bound	[<< 1, +1, << 4, -1, << 5, +1, << 1, +1, << 1]
6023	8	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 3, -1]
6024	7	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 3]
6025	8	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 3, +1]
6026	9	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 2, +1, << 1]
6027	10	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 2, +1, << 1, +1]
6028	9	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 1, +1, << 2]
6029	10	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 1, +1, << 2, +1]
6030	9	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 3, -1, << 1]
6031	8	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 4, -1]
6032	7	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 4]
6033	8	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 4, +1]
6034	9	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 3, +1, << 1]
6035	10	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 3, +1, << 1, +1]
6036	9	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 2, +1, << 2]
6037	10	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 2, +1, << 2, +1]
6038	11	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 2, +1, << 1, +1, << 1]
6039	10	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 3, -1]
6040	9	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 3]
6041	10	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 3, +1]
6042	11	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 2, +1, << 1]
6043	12	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
6044	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, -1, << 2]
6045	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, -1, << 2, +1]
6046	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 4, -1, << 1]
6047	8	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 5, -1]
6048	7	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 5]
6049	8	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 5, +1]
6050	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 4, +1, << 1]
6051	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 4, +1, << 1, +1]
6052	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, +1, << 2]
6053	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, +1, << 2, +1]
6054	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, +1, << 1, +1, << 1]
6055	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 3, -1]
6056	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 3]
6057	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 3, +1]
6058	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 2, +1, << 1]
6059	12	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 2, +1, << 1, +1]
6060	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 1, +1, << 2]
6061	12	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 1, +1, << 2, +1]
6062	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 3, -1, << 1]
6063	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 4, -1]
6064	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 4]
6065	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 4, +1]
6066	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 3, +1, << 1]
6067	12	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1]
6068	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 2, +1, << 2]
6069	12	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1]
6070	13	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
6071	8	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 3, -1]
6072	7	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 3]
6073	8	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 3, +1]
6074	9	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 2, +1, << 1]
6075	10	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 2, +1, << 1, +1]
6076	7	upper-bound	[<< 1, +1, << 5, -1, << 4, -1, << 2]
6077	8	upper-bound	[<< 1, +1, << 5, -1, << 4, -1, << 2, +1]
6078	7	upper-bound	[<< 1, +1, << 5, -1, << 5, -1, << 1]
6079	6	upper-bound	[<< 1, +1, << 5, -1, << 6, -1]
6080	5	upper-bound	[<< 1, +1, << 5, -1, << 6]
6081	6	upper-bound	[<< 1, +1, << 5, -1, << 6, +1]
6082	7	upper-bound	[<< 1, +1, << 5, -1, << 5, +1, << 1]
6083	8	upper-bound	[<< 1, +1, << 5, -1, << 5, +1, << 1, +1]
6084	7	upper-bound	[<< 1, +1, << 5, -1, << 4, +1, << 2]
6085	8	upper-bound	[<< 1, +1, << 5, -1, << 4, +1, << 2, +1]
6086	9	upper-bound	[<< 1, +1, << 5, -1, << 4, +1, << 1, +1, << 1]
6087	8	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 3, -1]
6088	7	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 3]
6089	8	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 3, +1]
6090	9	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 2, +1, << 1]
6091	10	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 2, +1, << 1, +1]
6092	9	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 1, +1, << 2]
6093	10	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 1, +1, << 2, +1]
6094	9	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 3, -1, << 1]
6095	8	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 4, -1]
6096	7	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 4]
6097	8	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 4, +1]
6098	9	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 3, +1, << 1]
6099	10	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 3, +1, << 1, +1]
6100	9	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 2, +1, << 2]
6101	10	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 2, +1, << 2, +1]
6102	11	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 2, +1, << 1, +1, << 1]
6103	10	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 3, -1]
6104	9	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 3]
6105	10	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 3, +1]
6106	11	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 2, +1, << 1]
6107	12	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
6108	7	upper-bound	[<< 1, +1, << 6, -1, << 3, -1, << 2]
6109	8	upper-bound	[<< 1, +1, << 6, -1, << 3, -1, << 2, +1]
6110	7	upper-bound	[<< 1, +1, << 6, -1, << 4, -1, << 1]
6111	6	upper-bound	[<< 1, +1, << 6, -1, << 5, -1]
6112	5	upper-bound	[<< 1, +1, << 6, -1, << 5]
6113	6	upper-bound	[<< 1, +1, << 6, -1, << 5, +1]
6114	7	upper-bound	[<< 1, +1, << 6, -1, << 4, +1, << 1]
6115	8	upper-bound	[<< 1, +1, << 6, -1, << 4, +1, << 1, +1]
6116	7	upper-bound	[<< 1, +1, << 6, -1, << 3, +1, << 2]
6117	8	upper-bound	[<< 1, +1, << 6, -1, << 3, +1, << 2, +1]
6118	9	upper-bound	[<< 1, +1, << 6, -1, << 3, +1, << 1, +1, << 1]
6119	8	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 3, -1]
6120	7	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 3]
6121	8	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 3, +1]
6122	9	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 2, +1, << 1]
6123	10	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 2, +1, << 1, +1]
6124	9	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 1, +1, << 2]
6125	10	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 1, +1, << 2, +1]
6126	7	upper-bound	[<< 1, +1, << 7, -1, << 3, -1, << 1]
6127	6	upper-bound	[<< 1, +1, << 7, -1, << 4, -1]
6128	5	upper-bound	[<< 1, +1, << 7, -1, << 4]
6129	6	upper-bound	[<< 1, +1, << 7, -1, << 4, +1]
6130	7	upper-bound	[<< 1, +1, << 7, -1, << 3, +1, << 1]
6131	8	upper-bound	[<< 1, +1, << 7, -1, << 3, +1, << 1, +1]
6132	7	upper-bound	[<< 1, +1, << 7, -1, << 2, +1, << 2]
6133	8	upper-bound	[<< 1, +1, << 7, -1, << 2, +1, << 2, +1]
6134	9	upper-bound	[<< 1, +1, << 7, -1, << 2, +1, << 1, +1, << 1]
6135	6	upper-bound	[<< 1, +1, << 8, -1, << 3, -1]
6136	5	upper-bound	[<< 1, +1, << 8, -1, << 3]
6137	6	upper-bound	[<< 1, +1, << 8, -1, << 3, +1]
6138	7	upper-bound	[<< 1, +1, << 8, -1, << 2, +1, << 1]
6139	8	upper-bound	[<< 1, +1, << 8, -1, << 2, +1, << 1, +1]
6140	5	upper-bound	[<< 1, +1, << 9, -1, << 2]
6141	6	upper-bound	[<< 1, +1, << 9, -1, << 2, +1]
6142	5	upper-bound	[<< 1, +1, << 10, -1, << 1]
6143	4	upper-bound	[<< 1, +1, << 11, -1]
6144	3	upper-bound	[<< 1, +1, << 11]
6145	4	upper-bound	[<< 1, +1, << 11, +1]
6146	5	upper-bound	[<< 1, +1, << 10, +1, << 1]
6147	6	upper-bound	[<< 1, +1, << 10, +1, << 1, +1]
6148	5	upper-bound	[<< 1, +1, << 9, +1, << 2]
6149	6	upper-bound	[<< 1, +1, << 9, +1, << 2, +1]
6150	7	upper-bound	[<< 1, +1, << 9, +1, << 1, +1, << 1]
6151	6	upper-bound	[<< 1, +1, << 8, +1, << 3, -1]
6152	5	upper-bound	[<< 1, +1, << 8, +1, << 3]
6153	6	upper-bound	[<< 1, +1, << 8, +1, << 3, +1]
6154	7	upper-bound	[<< 1, +1, << 8, +1, << 2, +1, << 1]
6155	8	upper-bound	[<< 1, +1, << 8, +1, << 2, +1, << 1, +1]
6156	7	upper-bound	[<< 1, +1, << 8, +1, << 1, +1, << 2]
6157	8	upper-bound	[<< 1, +1, << 8, +1, << 1, +1, << 2, +1]
6158	7	upper-bound	[<< 1, +1, << 7, +1, << 3, -1, << 1]
6159	6	upper-bound	[<< 1, +1, << 7, +1, << 4, -1]
6160	5	upper-bound	[<< 1, +1, << 7, +1, << 4]
6161	6	upper-bound	[<< 1, +1, << 7, +1, << 4, +1]
6162	7	upper-bound	[<< 1, +1, << 7, +1, << 3, +1, << 1]
6163	8	upper-bound	[<< 1, +1, << 7, +1, << 3, +1, << 1, +1]
6164	7	upper-bound	[<< 1, +1, << 7, +1, << 2, +1, << 2]
6165	8	upper-bound	[<< 1, +1, << 7, +1, << 2, +1, << 2, +1]
6166	9	upper-bound	[<< 1, +1, << 7, +1, << 2, +1, << 1, +1, << 1]
6167	8	upper-bound	[<< 1, +1, << 7, +1, << 1, +1, << 3, -1]
6168	7	upper-bound	[<< 1, +1, << 7, +1, << 1, +1, << 3]
6169	8	upper-bound	[<< 1, +1, << 7, +1, << 1, +1, << 3, +1]
6170	9	upper-bound	[<< 1, +1, << 7, +1, << 1, +1, << 2, +1, << 1]
6171	10	upper-bound	[<< 1, +1, << 7, +1, << 1, +1, << 2, +1, << 1, +1]
6172	7	upper-bound	[<< 1, +1, << 6, +1, << 3, -1, << 2]
6173	8	upper-bound	[<< 1, +1, << 6, +1, << 3, -1, << 2, +1]
6174	7	upper-bound	[<< 1, +1, << 6, +1, << 4, -1, << 1]
6175	6	upper-bound	[<< 1, +1, << 6, +1, << 5, -1]
6176	5	upper-bound	[<< 1, +1, << 6, +1, << 5]
6177	6	upper-bound	[<< 1, +1, << 6, +1, << 5, +1]
6178	7	upper-bound	[<< 1, +1, << 6, +1, << 4, +1, << 1]
6179	8	upper-bound	[<< 1, +1, << 6, +1, << 4, +1, << 1, +1]
6180	7	upper-bound	[<< 1, +1, << 6, +1, << 3, +1, << 2]
6181	8	upper-bound	[<< 1, +1, << 6, +1, << 3, +1, << 2, +1]
6182	9	upper-bound	[<< 1, +1, << 6, +1, << 3, +1, << 1, +1, << 1]
6183	8	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 3, -1]
6184	7	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 3]
6185	8	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 3, +1]
6186	9	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 2, +1, << 1]
6187	10	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 2, +1, << 1, +1]
6188	9	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 1, +1, << 2]
6189	10	upper-bound	[<< 1, +1, << 6, +1, << 2, +1, << 1, +1, << 2, +1]
6190	9	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 3, -1, << 1]
6191	8	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 4, -1]
6192	7	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 4]
6193	8	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 4, +1]
6194	9	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 3, +1, << 1]
6195	10	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 3, +1, << 1, +1]
6196	9	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 2, +1, << 2]
6197	10	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 2, +1, << 2, +1]
6198	11	upper-bound	[<< 1, +1, << 6, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
6199	8	upper-bound	[<< 1, +1, << 5, +1, << 3, -1, << 3, -1]
6200	7	upper-bound	[<< 1, +1, << 5, +1, << 3, -1, << 3]
6201	8	upper-bound	[<< 1, +1, << 5, +1, << 3, -1, << 3, +1]
6202	9	upper-bound	[<< 1, +1, << 5, +1, << 3, -1, << 2, +1, << 1]
6203	10	upper-bound	[<< 1, +1, << 5, +1, << 3, -1, << 2, +1, << 1, +1]
6204	7	upper-bound	[<< 1, +1, << 5, +1, << 4, -1, << 2]
6205	8	upper-bound	[<< 1, +1, << 5, +1, << 4, -1, << 2, +1]
6206	7	upper-bound	[<< 1, +1, << 5, +1, << 5, -1, << 1]
6207	6	upper-bound	[<< 1, +1, << 5, +1, << 6, -1]
6208	5	upper-bound	[<< 1, +1, << 5, +1, << 6]
6209	6	upper-bound	[<< 1, +1, << 5, +1, << 6, +1]
6210	7	upper-bound	[<< 1, +1, << 5, +1, << 5, +1, << 1]
6211	8	upper-bound	[<< 1, +1, << 5, +1, << 5, +1, << 1, +1]
6212	7	upper-bound	[<< 1, +1, << 5, +1, << 4, +1, << 2]
6213	8	upper-bound	[<< 1, +1, << 5, +1, << 4, +1, << 2, +1]
6214	9	upper-bound	[<< 1, +1, << 5, +1, << 4, +1, << 1, +1, << 1]
6215	8	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 3, -1]
6216	7	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 3]
6217	8	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 3, +1]
6218	9	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 2, +1, << 1]
6219	10	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 2, +1, << 1, +1]
6220	9	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 1, +1, << 2]
6221	10	upper-bound	[<< 1, +1, << 5, +1, << 3, +1, << 1, +1, << 2, +1]
6222	9	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 3, -1, << 1]
6223	8	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 4, -1]
6224	7	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 4]
6225	8	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 4, +1]
6226	9	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 3, +1, << 1]
6227	10	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 3, +1, << 1, +1]
6228	9	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 2, +1, << 2]
6229	10	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 2, +1, << 2, +1]
6230	11	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 2, +1, << 1, +1, << 1]
6231	10	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 1, +1, << 3, -1]
6232	9	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 1, +1, << 3]
6233	10	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 1, +1, << 3, +1]
6234	11	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
6235	12	upper-bound	[<< 1, +1, << 5, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
6236	9	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 3, -1, << 2]
6237	10	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 3, -1, << 2, +1]
6238	9	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 4, -1, << 1]
6239	8	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 5, -1]
6240	7	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 5]
6241	8	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 5, +1]
6242	9	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 4, +1, << 1]
6243	10	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 4, +1, << 1, +1]
6244	9	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 3, +1, << 2]
6245	10	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 3, +1, << 2, +1]
6246	11	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
6247	10	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 3, -1]
6248	9	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 3]
6249	10	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 3, +1]
6250	11	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
6251	12	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
6252	11	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
6253	12	upper-bound	[<< 1, +1, << 5, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
6254	9	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 3, -1, << 1]
6255	8	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 4, -1]
6256	7	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 4]
6257	8	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 4, +1]
6258	9	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 3, +1, << 1]
6259	10	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 3, +1, << 1, +1]
6260	9	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 2, +1, << 2]
6261	10	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 2, +1, << 2, +1]
6262	11	upper-bound	[<< 1, +1, << 4, +1, << 3, -1, << 2, +1, << 1, +1, << 1]
6263	8	upper-bound	[<< 1, +1, << 4, +1, << 4, -1, << 3, -1]
6264	7	upper-bound	[<< 1, +1, << 4, +1, << 4, -1, << 3]
6265	8	upper-bound	[<< 1, +1, << 4, +1, << 4, -1, << 3, +1]
6266	9	upper-bound	[<< 1, +1, << 4, +1, << 4, -1, << 2, +1, << 1]
6267	10	upper-bound	[<< 1, +1, << 4, +1, << 4, -1, << 2, +1, << 1, +1]
6268	7	upper-bound	[<< 1, +1, << 4, +1, << 5, -1, << 2]
6269	8	upper-bound	[<< 1, +1, << 4, +1, << 5, -1, << 2, +1]
6270	7	upper-bound	[<< 1, +1, << 4, +1, << 6, -1, << 1]
6271	6	upper-bound	[<< 1, +1, << 4, +1, << 7, -1]
6272	5	upper-bound	[<< 1, +1, << 4, +1, << 7]
6273	6	upper-bound	[<< 1, +1, << 4, +1, << 7, +1]
6274	7	upper-bound	[<< 1, +1, << 4, +1, << 6, +1, << 1]
6275	8	upper-bound	[<< 1, +1, << 4, +1, << 6, +1, << 1, +1]
6276	7	upper-bound	[<< 1, +1, << 4, +1, << 5, +1, << 2]
6277	8	upper-bound	[<< 1, +1, << 4, +1, << 5, +1, << 2, +1]
6278	9	upper-bound	[<< 1, +1, << 4, +1, << 5, +1, << 1, +1, << 1]
6279	8	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 3, -1]
6280	7	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 3]
6281	8	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 3, +1]
6282	9	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 2, +1, << 1]
6283	10	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 2, +1, << 1, +1]
6284	9	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 1, +1, << 2]
6285	10	upper-bound	[<< 1, +1, << 4, +1, << 4, +1, << 1, +1, << 2, +1]
6286	9	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 3, -1, << 1]
6287	8	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 4, -1]
6288	7	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 4]
6289	8	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 4, +1]
6290	9	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 3, +1, << 1]
6291	10	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 3, +1, << 1, +1]
6292	9	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 2, +1, << 2]
6293	10	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 2, +1, << 2, +1]
6294	11	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 2, +1, << 1, +1, << 1]
6295	10	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 1, +1, << 3, -1]
6296	9	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 1, +1, << 3]
6297	10	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 1, +1, << 3, +1]
6298	11	upper-bound	[<< 1, +1, << 4, +1, << 3, +1, << 1, +1, << 2, +1, << 1]
